repo_name,ref,path,symlink_target
debugacademy/drupal-vm,refs/heads/master,provisioning/roles/geerlingguy.blackfire/molecule/default/playbook.yml,
debugacademy/drupal-vm,refs/heads/master,provisioning/roles/geerlingguy.nginx/molecule/default/playbook.yml,
debugacademy/drupal-vm,refs/heads/master,provisioning/roles/geerlingguy.drush/molecule/default/playbook.yml,
debugacademy/drupal-vm,refs/heads/master,provisioning/roles/geerlingguy.drush/molecule/default/playbook-composer.yml,
debugacademy/drupal-vm,refs/heads/master,provisioning/roles/geerlingguy.composer/molecule/default/playbook.yml,
debugacademy/drupal-vm,refs/heads/master,provisioning/roles/geerlingguy.php-tideways/molecule/default/playbook.yml,
debugacademy/drupal-vm,refs/heads/master,provisioning/roles/geerlingguy.php/molecule/default/playbook-source.yml,
debugacademy/drupal-vm,refs/heads/master,provisioning/roles/geerlingguy.php/molecule/default/playbook.yml,
nxt-ext/nxt-kit,refs/heads/master,playbooks/deploy.yml,
gantsign/ansible-role-java,refs/heads/master,molecule/java-max-non-lts-offline/converge.yml,
gantsign/ansible-role-java,refs/heads/master,molecule/java-min-offline/converge.yml,
gantsign/ansible-role-java,refs/heads/master,molecule/java-max-non-lts-online/converge.yml,
gantsign/ansible-role-java,refs/heads/master,molecule/java-max-lts-online/converge.yml,
gantsign/ansible-role-java,refs/heads/master,molecule/java-min-online/converge.yml,
gantsign/ansible-role-java,refs/heads/master,molecule/java-max-lts-offline/converge.yml,
ryankanno/ansible-dokuwiki,refs/heads/master,provisioning/ansible/site.yml,
ansible-city/java,refs/heads/develop,tests/vagrant/test.yml,
ploegert/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
ploegert/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
smasoka/DevOps,refs/heads/master,Ansible/liferay-csgf.yml,
Chaosthebot/Chaos,refs/heads/master,ansible/apt.yml,
Mariatta/pythondotorg,refs/heads/master,provisioning/pythondotorg.yml,
joshdrake/ansible-python-web-stack,refs/heads/master,roles/etcd/playbook.yml,
jeromecc/doctoctocbot,refs/heads/master,ansible/playbook.yml,
wrouesnel/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
miarec/ansible-miarec,refs/heads/master,prepare-hosts.yml,
BedeGaming/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
BedeGaming/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
introp-software/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
introp-software/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
pbannister/ursula,refs/heads/master,upgrade.yml,
pbannister/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
pbannister/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
pbannister/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
robinro/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
jcftang/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
benthomasson/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
smokeyfeet/smokeyfeet-ctrl,refs/heads/master,site.yml,
rockaja/ansible_install_registry,refs/heads/master,default/main.yml,
botchaos/Chaos,refs/heads/master,ansible/apt.yml,
snipe/snipe-it,refs/heads/master,ansible/ubuntu/vagrant_playbook.yml,
atosatto/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
haad/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
sansible/elasticsearch,refs/heads/develop,molecule/default/playbook.yml,
ddaskal/ursula,refs/heads/master,playbooks/remove_controller_services/tasks/main.yml,
ddaskal/ursula,refs/heads/master,upgrade.yml,
ddaskal/ursula,refs/heads/master,envs/example/swift-rhel/playbooks/predeploy.yml,
ddaskal/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
ddaskal/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
ddaskal/ursula,refs/heads/master,playbooks/ci-full-ubuntu/tasks/pre-deploy.yml,
ddaskal/ursula,refs/heads/master,playbooks/ci-ceph-swift-ubuntu/tasks/pre-deploy.yml,
qrkourier/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
BjoernT/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
tojo/ansible-pi-playbooks,refs/heads/master,fhempi-3-install-fhem.yml,
tojo/ansible-pi-playbooks,refs/heads/master,fhempi-0-bootstrap.yml,
codebauss/rpcops-onmetal-labconfigurator,refs/heads/master,prepare_onmetal.yaml,
codebauss/rpcops-onmetal-labconfigurator,refs/heads/master,playbooks/swift-disks-prepare.yml,
jwendl/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
infOpen/ansible-role-redis,refs/heads/develop,molecule/default/playbook.yml,
bengland2/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-docker-cluster.yml,
bengland2/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-cluster.yml,
ashokrajar/ansible_workshop_rc14,refs/heads/master,es_cluster.yml,
dav1x/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
kbrebanov/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
ColeKettler/tweetdex,refs/heads/master,deploy/bootstrap.yml,
Ercenk/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
Ercenk/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
yanyao/openstack-deployment-liberty,refs/heads/master,playbooks/utility-install.yml,
MrQbit/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
MrQbit/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
sidartaoliveira/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
gossion/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
gossion/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
sansible/gocd_agent,refs/heads/develop,molecule/default/prepare.yml,
robklausems/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
robklausems/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
fgal/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-docker-cluster.yml,
fgal/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-cluster.yml,
sgwilbur/uc-cloner,refs/heads/master,uc-backup.yml,
sgwilbur/uc-cloner,refs/heads/master,uc-restore.yml,
gangadharkadam/v6_bench,refs/heads/master,vm/ansible/base.yml,
nhs-ciao/ciao-poc-kent,refs/heads/master,playbooks/ciao-s-base.yml,
kejadlen/dotfiles,refs/heads/master,ansible/on-fire-within/main.yml,
dankolbrs/qa-jenkins-onmetal,refs/heads/master,prepare_onmetal.yaml,
FiaasCo/fiaas,refs/heads/master,playbooks/roles/createresources/molecule/fiaas02-debian10/playbook.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/roles/createresources/molecule/fiaas01/playbook.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/icinga2-master.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/lamp.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/muninserver.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/backup.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/roles/createresources/molecule/fiaas02/playbook.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/monitoring.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/roles/createresources/molecule/fiaas01-debian10/playbook.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/dist-upgrade.yml,
FiaasCo/fiaas,refs/heads/master,playbooks/backupserver.yml,
Undo1/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
Undo1/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
Jimdo/JimFlowPrint,refs/heads/master,playbook.yml,
whereat/whereat-server,refs/heads/master,playbook.yml,
CydarLtd/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
dincho/achmed,refs/heads/master,provisioning/devservers.yml,
MaheshIBM/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
MaheshIBM/ursula,refs/heads/master,upgrade.yml,
MaheshIBM/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
MaheshIBM/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
tagliateller/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
tszym/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
os-cloud/os-ansible-deployment,refs/heads/master,playbooks/utility-install.yml,
kurron/ansible-monitor-provision,refs/heads/master,playbook.yml,
Hingo/ansible_meteor,refs/heads/master,ansible/aws/create_instances_aws/site.yml,
metacloud/molecule,refs/heads/master,molecule/cookiecutter/scenario/verifier/inspec/{{cookiecutter.molecule_directory}}/{{cookiecutter.scenario_name}}/verify.yml,
metacloud/molecule,refs/heads/master,test/scenarios/verifier/molecule/inspec/verify.yml,
osic/qa-jenkins-onmetal,refs/heads/master,prepare_onmetal.yaml,
LibreHealthIO/community-infra,refs/heads/master,ansible/lh-postgres.yml,
srikantbmandal/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
sudheerchintala/LearnEra-Configuration,refs/heads/master,playbooks/edx-east/create_dbs.yml,
sudheerchintala/LearnEra-Configuration,refs/heads/master,playbooks/edx-east/gerrit_deploy.yml,
jamesdixon/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
jamesdixon/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
Mohitsharma44/ansible-playbooks,refs/heads/master,test/mezzanine/playbook.yml,
sansible/kibana,refs/heads/develop,molecule/default/playbook.yml,
singlerider/admin-tools,refs/heads/master,shell.yml,
JensenFeng/an_test,refs/heads/master,playbooks/test/update.yml,
ne-msft/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
uberbrady/snipe-it,refs/heads/develop,ansible/ubuntu/vagrant_playbook.yml,
IONISx/edx-configuration,refs/heads/ionisx,playbooks/edx-east/gerrit_deploy.yml,
IONISx/edx-configuration,refs/heads/ionisx,playbooks/edx-east/create_dbs.yml,
PixelDragon/pixeldragon2,refs/heads/master,playbook.yml,
rubensluiz/ansible-course,refs/heads/master,ansible/playbooks/database.yml,
rubensluiz/ansible-course,refs/heads/master,ansible/playbooks/loadbalancer.yml,
rubensluiz/ansible-course,refs/heads/master,ansible/playbooks/webserver.yml,
armaan/edx-configuration,refs/heads/master,playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,
armaan/edx-configuration,refs/heads/master,playbooks/edx-east/mongo_rolling_upgrade.yml,
armaan/edx-configuration,refs/heads/master,playbooks/check_package_upgrades.yml,
marleyg/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
marleyg/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
zahodi/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
ekhoinc/ansible-examples,refs/heads/master,elasticsearch-rolling-upgrade.yml,
koolops/orkestrator,refs/heads/master,system-update.yml,
g3ppy/bootystrapping,refs/heads/master,playbooks/playbook-python.yml,
g3ppy/bootystrapping,refs/heads/master,playbooks/playbook.yml,
g3ppy/bootystrapping,refs/heads/master,playbooks/playbook-firefox.yml,
g3ppy/bootystrapping,refs/heads/master,playbooks/playbook-apt.yml,
bearstech/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
programming086/hexlet-ide,refs/heads/master,cm/vagrant.yml,
rockaja/ansible_install_docker,refs/heads/master,default/main.yml,
smuldersb/ansible-handson,refs/heads/master,ansible/playbooks/webserver3.yml,
smuldersb/ansible-handson,refs/heads/master,ansible/playbooks/webserver1.yml,
smuldersb/ansible-handson,refs/heads/master,ansible/playbooks/webserver2.yml,
7kfpun/ansible-configuration,refs/heads/develop,provisioning/site.yml,
7kfpun/ansible-configuration,refs/heads/develop,provisioning/base.yml,
salamza/glusterfs-playbook,refs/heads/master,main.yml,
ari-neto/ansplay,refs/heads/master,web-tls.yml,
ari-neto/ansplay,refs/heads/master,web-notls.yml,
clowell/DrDevice,refs/heads/master,docker.yml,
nrwahl2/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
jinx-lnx/ansible,refs/heads/master,Ubuntu_HWE_Virtual_Xenial_Kernel_Upgrade.yml,
jinx-lnx/ansible,refs/heads/master,Ubuntu_HWE_Physical_Xenial_Kernel_Upgrade.yml,
jinx-lnx/ansible,refs/heads/master,AIO.yml,
joshuacox/ansibleplaybook-rancher,refs/heads/master,rancherServer.yml,
joshuacox/ansibleplaybook-rancher,refs/heads/master,rancherAgent.yml,
net-engine/docker-redis,refs/heads/master,provision/redis.yml,
seliverstov-maxim/tryansible,refs/heads/master,playbooks/common.yml,
Jaganod/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
caveman-dick/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
sivel/ansible-tests,refs/heads/master,rax_all/rax_all.yml,
haad/language-Ansible,refs/heads/master,tests/test.yaml,
devopsteamberlin/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
devopsteamberlin/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
msabramo/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
j0lly/molecule,refs/heads/master,molecule/cookiecutter/verifier/goss/{{cookiecutter.repo_name}}/tests/test_default.yml,
ahmetalpbalkan/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
ahmetalpbalkan/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
neonquest/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
neonquest/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
le9i0nx/debops-playbooks,refs/heads/master,playbooks/tools/dist-upgrade.yml,
rgreinho/molecule,refs/heads/master,molecule/cookiecutter/verifier/goss/{{cookiecutter.repo_name}}/tests/test_default.yml,
scrypter/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
scrypter/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
net-engine/docker-base,refs/heads/master,provision/netengine.yml,
net-engine/docker-base,refs/heads/master,provision/consul.yml,
rkotti/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
rkotti/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
major/rpc-openstack,refs/heads/master,rpcd/playbooks/configure-apt-sources.yml,
major/rpc-openstack,refs/heads/master,scripts/artifacts-building/containers/artifact-build-chroot.yml,
JF6/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
JF6/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
openstack/openstack-ansible-lxc_container_create,refs/heads/master,tests/test-create-btrfs-dev.yml,
miguelgrinberg/os-ansible-deployment,refs/heads/master,playbooks/utility-install.yml,
gptech/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
rockaja/ansible_install_jenkins,refs/heads/master,default/main.yml,
rlfmendes/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
rlfmendes/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
blijblijblij/docker,refs/heads/develop,docker-machine-bootstrap/playbooks/secure.yml,
blijblijblij/docker,refs/heads/develop,docker-machine-bootstrap/playbooks/bootstrap.yml,
blijblijblij/docker,refs/heads/develop,docker-machine-bootstrap/playbooks/trick-out.yml,
jprice/ansibles,refs/heads/master,roles/docker/docker-debian.yml,
sniperliu/blog.lambdaliu.com,refs/heads/master,infra/ansible/playbooks/provision.yml,
nephelaiio/cookiecutter-ansible-role,refs/heads/master,{{cookiecutter.project_name}}/molecule/default/converge.yml,
fredericlepied/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
kmoocdev/configuration,refs/heads/kmooc.rc0,playbooks/edx-east/create_dbs.yml,
kmoocdev/configuration,refs/heads/kmooc.rc0,playbooks/edx-east/gerrit_deploy.yml,
Niteesh01/sp17-i524,refs/heads/master,project/S17-IR-P014/ansible/deploy.yml,
yashodhank/bench,refs/heads/master,vm/ansible/base.yml,
yashodhank/bench,refs/heads/master,playbooks/production/setup_firewall.yml,
kirpasingh/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
kirpasingh/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
jmcvetta/docker-plaything,refs/heads/master,site.yml,
nwchandler/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
Nepomuceno/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
Nepomuceno/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
evrardjp/ansible-keepalived,refs/heads/master,molecule/default/converge.yml,
cydev/web,refs/heads/master,deploy.yml,
kradalby/plays,refs/heads/master,plays/common.yaml,
kradalby/plays,refs/heads/master,plays/upgrade.yaml,
mancdaz/rpc-openstack,refs/heads/master,playbooks/configure-apt-sources.yml,
bwanner/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
michaelrice/openstack-ansible-os_cloudkitty,refs/heads/master,tests/test-prep.yml,
sonaht/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
jpmontez/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
amoffat/Chaos,refs/heads/master,ansible/apt.yml,
mangaki/mangaki,refs/heads/master,provisioning/site.yml,
tysonnorris/openwhisk,refs/heads/master,ansible/provision_env_dist.yml,
