repo_name,ref,path,symlink_target,docker_base_image,repo_owner,repo
masatoshiitoh/dockerfiles,refs/heads/master,jnaeratorenv/Dockerfile,,ubuntu:14.04,masatoshiitoh,dockerfiles
kevinnguyeneng/django-uwsgi-nginx,refs/heads/master,Dockerfile-py2,,ubuntu:16.04,kevinnguyeneng,django-uwsgi-nginx
ewilde/linkerd-examples-1,refs/heads/master,docker/nginx/Dockerfile,,ubuntu:14.04,ewilde,linkerd-examples-1
weldpua2008/docker-samplicator,refs/heads/master,release/1.36/Dockerfile,,ubuntu:14.04,weldpua2008,docker-samplicator
crccheck/docker-pod,refs/heads/master,xxxperiments/image_size/Dockerfile.purge,,ubuntu:14.04,crccheck,docker-pod
benoitsteiner/tensorflow-xsmm,refs/heads/master,tensorflow/tools/gcs_test/Dockerfile,,ubuntu:16.04,benoitsteiner,tensorflow-xsmm
hjstein/dockercontainers,refs/heads/master,latex2/Dockerfile~,,ubuntu:16.04,hjstein,dockercontainers
SimonJester/dockerfiles,refs/heads/master,python_dev/Dockerfile,,ubuntu:14.04,SimonJester,dockerfiles
massysett/stackage,refs/heads/master,automated/dockerfiles/lts-14.0/Dockerfile.sub,,ubuntu:18.04,massysett,stackage
leedm777/asterisk-docker-dev,refs/heads/master,docker/pjsip/Dockerfile.ubuntu-trusty-builder,,ubuntu:trusty,leedm777,asterisk-docker-dev
saltfactory/docker-ubuntu-tutorial,refs/heads/master,duplicity/Dockerfile-backupServer,,ubuntu:14.04.2,saltfactory,docker-ubuntu-tutorial
qorio/omni,refs/heads/master,etc/docker/openalpr-1.1.0/Dockerfile,,ubuntu:14.04,qorio,omni
fmoliveira/docker-android-studio,refs/heads/master,Dockerfile,,ubuntu:14.04,fmoliveira,docker-android-studio
Oefenweb/ansible-postfix,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-postfix
gavincook/docker,refs/heads/master,nginx/1.8.0/Dockerfile,,ubuntu:14.04,gavincook,docker
adersberger/cloudcomputing,refs/heads/master,04-iaas/uebung/iaas-container/Dockerfile,,ubuntu:20.04,adersberger,cloudcomputing
mattselph/Dockerfiles,refs/heads/master,readability/Dockerfile,,ubuntu:trusty,mattselph,Dockerfiles
tomverelst/prommer,refs/heads/master,vendor/github.com/docker/docker/docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty,tomverelst,prommer
qtproject/qt-labs-qbs,refs/heads/master,docker/focal/test-baremetal.Dockerfile,,ubuntu:focal,qtproject,qt-labs-qbs
lizardsystem/lizard-auth-server,refs/heads/master,Dockerfile,,ubuntu:bionic,lizardsystem,lizard-auth-server
rsp/docker-pg-scott-nd,refs/heads/master,Dockerfile,,ubuntu:14.04,rsp,docker-pg-scott-nd
lablup/sorna-repl,refs/heads/master,commons/Dockerfile.base.20.07-py36-mkl,,ubuntu:18.04,lablup,sorna-repl
extremeprog-com/space,refs/heads/master,Dockerfile,,ubuntu:14.04,extremeprog-com,space
greyfenrir/taurus,refs/heads/master,tests/ci/Dockerfile,,ubuntu:20.04,greyfenrir,taurus
ivanalejandro0/run-in-container,refs/heads/master,apps/ubuntu-sandbox/Dockerfile,,ubuntu:trusty,ivanalejandro0,run-in-container
pprett/grpc-kubernetes-skl-tutorial,refs/heads/master,skl-server/Dockerfile,,ubuntu:14.04,pprett,grpc-kubernetes-skl-tutorial
tushar-dadlani/garden-linux-release,refs/heads/master,src/github.com/docker/docker/builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,tushar-dadlani,garden-linux-release
docktitude/docktitude,refs/heads/master,demo/docker-contexts/gitlab/gitlab_runner-local/Dockerfile,,ubuntu:14.04,docktitude,docktitude
natanielruiz/android-yolo,refs/heads/master,jni-build/jni/include/tensorflow/tools/dist_test/server/Dockerfile,,ubuntu:14.04,natanielruiz,android-yolo
kyuff/database-semaphore,refs/heads/master,docker/postgres-client/Dockerfile,,ubuntu:14.10,kyuff,database-semaphore
Alchemist-coin/go-alchemist,refs/heads/master,containers/docker/develop-ubuntu/Dockerfile,,ubuntu:xenial,Alchemist-coin,go-alchemist
vgarvardt/rklotz,refs/heads/master,Dockerfile,,ubuntu:20.04,vgarvardt,rklotz
vimalkvn/sysadminbio,refs/heads/master,docker-images/fusioncatcher-nodb/Dockerfile,,ubuntu:14.04,vimalkvn,sysadminbio
munichlinux/boilerplate,refs/heads/master,vagrant/roles/ANXS.postgresql/tests/Dockerfile-ubuntu14.04,,ubuntu:14.04,munichlinux,boilerplate
Magnitus-/DockerFiles,refs/heads/master,ssh-encryption/image/Dockerfile,,ubuntu:20.04,Magnitus-,DockerFiles
crashvb/base-docker,refs/heads/main,20.04/Dockerfile,,ubuntu:20.04,crashvb,base-docker
MomsFriendlyRobotCompany/mote,refs/heads/master,debian-docker/Dockerfile,,debian:buster,MomsFriendlyRobotCompany,mote
mramos29/dockerfiles,refs/heads/master,webalizer/Dockerfile,,ubuntu:16.04,mramos29,dockerfiles
krishauser/Klampt,refs/heads/master,Dockerfile,,ubuntu:20.04,krishauser,Klampt
arthurmilliken/docker-dev,refs/heads/master,ubuntu-dev/Dockerfile,,ubuntu:16.04,arthurmilliken,docker-dev
ErenTD/Eren-s-Music-Bot,refs/heads/master,Dockerfile,,ubuntu:14.04,ErenTD,Eren-s-Music-Bot
HSAnet/glimpse_buildsystem,refs/heads/master,ubuntu-utopic/Dockerfile,,ubuntu:14.10,HSAnet,glimpse_buildsystem
vinomaster/osqa-docker,refs/heads/master,Dockerfile.old,,ubuntu:14.04,vinomaster,osqa-docker
andrewfaria/docker,refs/heads/master,dev-ubuntu/Dockerfile,,ubuntu:14.04,andrewfaria,docker
AsimmHirani/ISpyPi,refs/heads/master,tensorflow/contrib/tensorflow-master/tensorflow/tools/dist_test/server/Dockerfile,,ubuntu:16.04,AsimmHirani,ISpyPi
nexdatas/configserver,refs/heads/develop,.ci/ubuntu20.04_py3/Dockerfile,,ubuntu:20.04,nexdatas,configserver
docker-build/sshtunnels,refs/heads/master,docker/Dockerfile,,ubuntu:16.04,docker-build,sshtunnels
redien/reuse-lang,refs/heads/base,dev-env/ubuntu-20.04/Dockerfile,,ubuntu:20.04,redien,reuse-lang
totem/totem-base,refs/heads/master,Dockerfile,,ubuntu:trusty,totem,totem-base
nunofonseca/irap,refs/heads/master,docker/Dockerfile-devel,,ubuntu:18.04,nunofonseca,irap
usdot-jpo-ode/asn1_codec,refs/heads/master,Dockerfile.standalone,,ubuntu:18.04,usdot-jpo-ode,asn1_codec
hankshz/dockers,refs/heads/master,kubernetes/network/Dockerfile,,ubuntu:xenial,hankshz,dockers
Clever/gearman-load-logger,refs/heads/master,Dockerfile,,debian:stretch,Clever,gearman-load-logger
kafkapre/tech-edu-webapp-google-technologies,refs/heads/master,golang-server/Dockerfile,,ubuntu:16.04,kafkapre,tech-edu-webapp-google-technologies
Oefenweb/ansible-innotop,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-innotop
nossaigreja/api,refs/heads/master,Dockerfile,,ubuntu:16.04,nossaigreja,api
servo/webrender,refs/heads/master,ci-scripts/docker-image/Dockerfile,,debian:buster-20200422,servo,webrender
petervanderdoes/wger,refs/heads/master,extras/docker/base/Dockerfile,,ubuntu:16.04,petervanderdoes,wger
lavagetto/reference-php-tool,refs/heads/master,Dockerfile,,ubuntu:trusty,lavagetto,reference-php-tool
mattatcha/terraform-provider-convox,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04,mattatcha,terraform-provider-convox
pevma/sqard,refs/heads/master,Ubuntu/Dockerfile.sqard-ubuntu-xenial,,ubuntu:xenial,pevma,sqard
tgockel/zookeeper-cpp,refs/heads/master,config/docker/ubuntu-16.04/Dockerfile,,ubuntu:16.04,tgockel,zookeeper-cpp
kyoren/https-github.com-h2oai-h2o-3,refs/heads/master,Dockerfile,,ubuntu:14.04,kyoren,https-github.com-h2oai-h2o-3
tomverelst/prommer,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,tomverelst,prommer
silarsis/personal_dev,refs/heads/master,docker/ricochet/Dockerfile,,ubuntu:14.04,silarsis,personal_dev
btr1975/apache-py2-django,refs/heads/master,Dockerfile,,ubuntu:16.04,btr1975,apache-py2-django
hernad/greenbox,refs/heads/apps_modular,GREEN_INIT/Dockerfile.ubuntu,,ubuntu:trusty,hernad,greenbox
avoid3d/waverbase,refs/heads/master,parsnip-service/ops/Dockerfile,,ubuntu:14.04,avoid3d,waverbase
tmckayus/oshinko-rest,refs/heads/master,vendor/github.com/docker/docker/builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,tmckayus,oshinko-rest
mlowery/executable-image,refs/heads/master,examples/vi/Dockerfile,,ubuntu:trusty,mlowery,executable-image
patrickspencer/compass-python,refs/heads/master,Dockerfile,,ubuntu:trusty,patrickspencer,compass-python
Yelp/synapse-tools,refs/heads/master,dockerfiles/bionic/Dockerfile,,ubuntu:bionic,Yelp,synapse-tools
jakirkham/dockerfiles,refs/heads/master,wine/32/Dockerfile,,debian:stretch-slim,jakirkham,dockerfiles
lemonlatte/docker-ipython-notebook,refs/heads/master,Dockerfile,,ubuntu:14.04,lemonlatte,docker-ipython-notebook
swiftdocker/docker-swift,refs/heads/main,nightly-main/ubuntu/16.04/slim/Dockerfile,,ubuntu:16.04,swiftdocker,docker-swift
xialingxiao/mokafelk,refs/heads/master,roles/input/files/Dockerfile,,ubuntu:14.04,xialingxiao,mokafelk
pachyderm/pfs,refs/heads/master,examples/opencv/Dockerfile,,ubuntu:20.04,pachyderm,pfs
docker-zone/docker-os-sshd,refs/heads/master,ubuntu/14.04/Dockerfile,,ubuntu:14.04,docker-zone,docker-os-sshd
pingworks/docker-ubuntu-baseimg,refs/heads/master,image/Dockerfile,,ubuntu:14.04,pingworks,docker-ubuntu-baseimg
nkuacac/dockerfile,refs/heads/master,remmina/Dockerfile,,ubuntu:14.04,nkuacac,dockerfile
phnmnl/workflow-demo,refs/heads/master,OpenMS/OpenMSDockers/OpenSwathFeatureXMLToTSV/Dockerfile,,ubuntu:14.04,phnmnl,workflow-demo
CloudSlang/CloudSlang-Docker-Image,refs/heads/master,0.9.60/dev/Dockerfile,,ubuntu:14.04,CloudSlang,CloudSlang-Docker-Image
coreos/elb-presence,refs/heads/master,Dockerfile,,ubuntu:14.04,coreos,elb-presence
hnakamur/groonga-dockerfiles,refs/heads/master,dockerfiles/trusty/Dockerfile,,ubuntu:14.04.2,hnakamur,groonga-dockerfiles
heroku/cli,refs/heads/master,.github/build/Dockerfile,,debian:9.5-slim,heroku,cli
sugartom/tensorflow-alien,refs/heads/master,tensorflow/tools/gcs_test/Dockerfile,,ubuntu:16.04,sugartom,tensorflow-alien
metalivedev/dockerclone,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,metalivedev,dockerclone
bioinform/somaticseq,refs/heads/master,Dockerfiles/somaticsniper.1.0.5.0-2.dockerfile,,ubuntu:16.04,bioinform,somaticseq
thepaul/uftrace,refs/heads/master,misc/docker/ubuntu/16.04/Dockerfile,,ubuntu:16.04,thepaul,uftrace
fabric8io/gofabric8,refs/heads/master,vendor/k8s.io/kubernetes/cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial,fabric8io,gofabric8
Yukarumya/Yukarum-Redfoxes,refs/heads/master,third_party/rust/libc/ci/docker/x86_64-unknown-linux-musl/Dockerfile,,ubuntu:16.10,Yukarumya,Yukarum-Redfoxes
SandstoneHPC/sandstone-spawner,refs/heads/master,Dockerfile,,ubuntu:16.04,SandstoneHPC,sandstone-spawner
numerophi/MQrepository,refs/heads/master,8.0.0/Dockerfile,,ubuntu:14.04,numerophi,MQrepository
rodrigopmatias/kanban-task,refs/heads/master,service/images/nodejs/Dockerfile,,ubuntu:16.04,rodrigopmatias,kanban-task
adrianbrink/tendereum,refs/heads/master,vendor/github.com/cosmos/tendereum/vendor/github.com/ethereum/go-ethereum/containers/docker/master-ubuntu/Dockerfile,,ubuntu:xenial,adrianbrink,tendereum
CTCDEVTEAM/adtonethereum,refs/heads/master,containers/docker/master-ubuntu/Dockerfile,,ubuntu:xenial,CTCDEVTEAM,adtonethereum
IMIO/docker-teleservices,refs/heads/master,teleservices/Dockerfile-buster-test,,debian:buster,IMIO,docker-teleservices
justfalter/openldap-ffi,refs/heads/master,spec/docker/dev/Dockerfile,,ubuntu:trusty,justfalter,openldap-ffi
hakamine/am-packbuild,refs/heads/master,debs/trusty/archivematica-storage-service/Dockerfile,,ubuntu:xenial,hakamine,am-packbuild
ricardorsierra/dockerfiles,refs/heads/master,clementine/Dockerfile,,ubuntu:xenial,ricardorsierra,dockerfiles
google/google-ctf,refs/heads/master,2019/quals/sandbox-devmaster-8001/attachments_Dockerfile,,ubuntu:16.04,google,google-ctf
CoinGame/BCEShadowNet,refs/heads/master,contrib/gitian-docker/Dockerfile,,ubuntu:14.04,CoinGame,BCEShadowNet
cdecker/dockerfiles,refs/heads/master,lightning/node/Dockerfile.develop,,ubuntu:16.04,cdecker,dockerfiles
combaine/combaine,refs/heads/master,Dockerfile,,ubuntu:20.10,combaine,combaine
flutter/cocoon,refs/heads/main,Dockerfile,,debian:stretch,flutter,cocoon
mitdbg/aurum-datadiscovery,refs/heads/master,docker/Dockerfile-networkbuildercoordinator,,ubuntu:18.04,mitdbg,aurum-datadiscovery
djx339/Dockerfiles,refs/heads/master,ssh/Dockerfile,,ubuntu:14.04,djx339,Dockerfiles
Zennoe/docker-gameservers,refs/heads/master,steamcmd/Dockerfile,,ubuntu:18.04,Zennoe,docker-gameservers
lablup/sorna-repl,refs/heads/master,python/Dockerfile.python2.7-ubuntu18.04,,ubuntu:18.04,lablup,sorna-repl
formapro/docker-nginx-php-fpm,refs/heads/master,base/Dockerfile,,ubuntu:16.04,formapro,docker-nginx-php-fpm
meetings/gearsloth,refs/heads/master,virt/gearmand/Dockerfile,,ubuntu:trusty,meetings,gearsloth
hustcts/ocp-testing,refs/heads/master,Cases/Network/source/Dockerfile,,ubuntu:14.04,hustcts,ocp-testing
evalsocket/tensorflow,refs/heads/master,object_detection/Docker/Dockerfile,,ubuntu:16.04,evalsocket,tensorflow
purestorage/4grep,refs/heads/master,docker_build/Dockerfile,,ubuntu:xenial,purestorage,4grep
OpenVidu/openvidu,refs/heads/master,openvidu-server/docker/openvidu-recording/firefox/Dockerfile,,ubuntu:20.04,OpenVidu,openvidu
Soulou/msc-thesis-memory-http-service,refs/heads/master,Dockerfile,,ubuntu:14.04,Soulou,msc-thesis-memory-http-service
threadx/dockerfiles,refs/heads/master,ClamAV/Dockerfile,,ubuntu:trusty,threadx,dockerfiles
fishilico/shared,refs/heads/master,machines/Dockerfile-debian9-stretch,,debian:stretch-slim,fishilico,shared
caofangkun/docker-docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,caofangkun,docker-docker
Justaphf/BitcoinUnlimited,refs/heads/dev,docker/Dockerfile.ubuntu18-windows32,,ubuntu:18.04,Justaphf,BitcoinUnlimited
MediaUncovered/hunter-gatherer,refs/heads/develop,deployment/test/Dockerfile,,ubuntu:16.04,MediaUncovered,hunter-gatherer
Kaixhin/dockerfiles,refs/heads/master,cuda/cuda_v6.5/Dockerfile,,ubuntu:14.04,Kaixhin,dockerfiles
doyubkim/fluid-engine-dev,refs/heads/master,scripts/Dockerfile.bionic,,ubuntu:18.04,doyubkim,fluid-engine-dev
sfiggins/vagrantdockergrafana,refs/heads/master,cookbooks/test-grafana/test/grafana-container/Dockerfile,,ubuntu:14.04,sfiggins,vagrantdockergrafana
ekreative/android-docker,refs/heads/master,30-emulator/Dockerfile,,ubuntu:focal,ekreative,android-docker
andrewrothstein/rocker,refs/heads/master,src/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,andrewrothstein,rocker
cogniteev/docker-rsyslog8,refs/heads/master,Dockerfile,,ubuntu:14.04,cogniteev,docker-rsyslog8
Radagast-red/golem,refs/heads/develop,scripts/pyinstaller/docker/Dockerfile.pack,,ubuntu:xenial,Radagast-red,golem
metabrainz/listenbrainz-server,refs/heads/master,docker/tunnel/Dockerfile,,ubuntu:18.04,metabrainz,listenbrainz-server
anne-france/finalproject,refs/heads/master,Dockerfiles/packager,,ubuntu:trusty,anne-france,finalproject
zimmo-be/docker-php,refs/heads/master,7.1/apache/ubuntu/Dockerfile,,ubuntu:xenial,zimmo-be,docker-php
dmitrykuzmenkov/docker-images,refs/heads/master,raiblocks/Dockerfile-10.0.1,,ubuntu:16.04,dmitrykuzmenkov,docker-images
ascode/zn-linux,refs/heads/master,docker-compose-demo/dockerfile-bak/gitlab/gitlab-ce/Dockerfile,,ubuntu:14.04,ascode,zn-linux
neontribe-ansible/dockers,refs/heads/master,dockers/Dockerfile,,ubuntu:14.04,neontribe-ansible,dockers
theodi/gitlabhq,refs/heads/master,docker/single/Dockerfile,,ubuntu:14.04,theodi,gitlabhq
ecohealthalliance/infrastructure,refs/heads/master,docker/images/shared-data/Dockerfile,,ubuntu:14.04.4,ecohealthalliance,infrastructure
Rdbaker/Rank,refs/heads/master,skate/Dockerfile,,ubuntu:trusty,Rdbaker,Rank
htcondor/htcondor,refs/heads/master,build/nmi-build/x86_64_Debian10/Dockerfile,,debian:buster,htcondor,htcondor
nik-shornikov/qs-infra-rds-autoscale,refs/heads/master,terraform/Dockerfile,,ubuntu:16.04,nik-shornikov,qs-infra-rds-autoscale
ianmiell/OLD-shutitdist,refs/heads/master,less/Dockerfile,,ubuntu:14.04,ianmiell,OLD-shutitdist
tylerph3/IoTAnalysis,refs/heads/master,Dockerfile,,ubuntu:16.04,tylerph3,IoTAnalysis
pulcy/ha-redis,refs/heads/master,vendor/github.com/docker/docker/docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty,pulcy,ha-redis
k2lab/node-demo,refs/heads/master,node-angular-express-mongo/third-draft/Dockerfile,,ubuntu:14.04,k2lab,node-demo
danvaida/ansible-docker-images,refs/heads/master,debian/stretch/slim.Dockerfile,,debian:stretch-slim,danvaida,ansible-docker-images
taf3/taf,refs/heads/master,Dockerfile,,ubuntu:16.04,taf3,taf
Clever/s3-to-redshift,refs/heads/master,Dockerfile,,debian:bullseye,Clever,s3-to-redshift
Oefenweb/ansible-insecure-platform-warning,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-insecure-platform-warning
umamukkara/openebs,refs/heads/master,k8s/lib/operator/Dockerfile,,ubuntu:16.04,umamukkara,openebs
att-comdev/dockerfiles,refs/heads/master,kube-controller-manager/Dockerfile,,ubuntu:16.04,att-comdev,dockerfiles
sauljabin/plantilla-latex-trabajo-de-grado-ucla,refs/heads/master,Dockerfile,,ubuntu:16.04,sauljabin,plantilla-latex-trabajo-de-grado-ucla
nightjean/Deep-Learning,refs/heads/master,tensorflow/tools/dist_test/server/Dockerfile,,ubuntu:16.04,nightjean,Deep-Learning
dash00/tensorflow-python3-jupyter,refs/heads/master,Dockerfile,,ubuntu:16.04,dash00,tensorflow-python3-jupyter
yeospace/better-dev.link,refs/heads/master,Dockerfile,,ubuntu:16.04,yeospace,better-dev.link
UQComputingSociety/subject-guide,refs/heads/master,Dockerfile,,ubuntu:xenial,UQComputingSociety,subject-guide
rqlite/rqlite-docker,refs/heads/master,5.1.0/Dockerfile,,ubuntu:xenial,rqlite,rqlite-docker
loretoparisi/docker,refs/heads/master,movidius/Dockerfile,,ubuntu:16.04,loretoparisi,docker
geops/batyr,refs/heads/master,tools/dev-environments/debian-stretch/Dockerfile,,debian:stretch,geops,batyr
mikelangelo-project/unik,refs/heads/master,containers/utils/boot-creator/Dockerfile,,ubuntu:14.04,mikelangelo-project,unik
jdavis76/iib-docker,refs/heads/master,Dockerfile,,ubuntu:14.04,jdavis76,iib-docker
Oefenweb/ansible-bash,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-bash
coreos/docker-rclone-latest,refs/heads/master,Dockerfile,,debian:9,coreos,docker-rclone-latest
rvernica/docker-library,refs/heads/master,scidb/18.1/Dockerfile.trusty,,ubuntu:14.04,rvernica,docker-library
phnmnl/workflow-demo,refs/heads/master,OpenMS/OpenMSDockers/PTModel/Dockerfile,,ubuntu:14.04,phnmnl,workflow-demo
open-telemetry/opentelemetry-collector-contrib,refs/heads/main,internal/buildscripts/packaging/fpm/Dockerfile,,debian:9,open-telemetry,opentelemetry-collector-contrib
Waikato/moa,refs/heads/master,docker/moa-gui.Dockerfile,,ubuntu:18.04,Waikato,moa
IRT-Open-Source/scf,refs/heads/master,Dockerfile,,debian:buster-slim,IRT-Open-Source,scf
Nascom/operate-dockerfiles,refs/heads/master,php/7.4/bullseye/cli/Dockerfile,,debian:bullseye-slim,Nascom,operate-dockerfiles
gambol99/kops,refs/heads/master,hooks/nvidia-device-plugin/image/Dockerfile,,debian:stretch-slim,gambol99,kops
theflimflam/yolo-nz-docker,refs/heads/master,Dockerfile,,ubuntu:14.04,theflimflam,yolo-nz-docker
thaJeztah/docker.github.io,refs/heads/master,samples/running_riak_service.Dockerfile,,ubuntu:trusty,thaJeztah,docker.github.io
ikaee/bfr-attendant,refs/heads/master,facerecognitionlibrary/jni-build/jni/include/tensorflow/contrib/makefile/Dockerfile,,ubuntu:16.04,ikaee,bfr-attendant
rajatchopra/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,rajatchopra,origin
yingjunwu/peloton,refs/heads/master,script/docker/ubuntu-trusty/Dockerfile,,ubuntu:trusty,yingjunwu,peloton
SoftwareDefinedBuildings/quasar,refs/heads/master,containers/build_envs/amd64/Dockerfile,,ubuntu:16.04,SoftwareDefinedBuildings,quasar
twosigma/docker-old,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,twosigma,docker-old
axbaretto/beam,refs/heads/master,website/Dockerfile,,debian:stretch-slim,axbaretto,beam
thinkmassive/crypto-nodes,refs/heads/master,files/Dockerfiles/btc-node.Dockerfile,,ubuntu:xenial,thinkmassive,crypto-nodes
OttoOps/docker-containers,refs/heads/master,mesos/Dockerfile,,ubuntu:14.04.1,OttoOps,docker-containers
pidiscovery/pi,refs/heads/master,docker/Dockerfile-bin,,ubuntu:14.04,pidiscovery,pi
joelnb/dumb-init-docker,refs/heads/master,debian-buster/Dockerfile,,debian:buster,joelnb,dumb-init-docker
broncho/docker-image,refs/heads/master,daocloud/ubuntu14.04/Dockerfile,,ubuntu:14.04,broncho,docker-image
google/or-tools,refs/heads/stable,tools/docker/test/amd64/ubuntu-20.04/java.Dockerfile,,ubuntu:20.04,google,or-tools
mek-x/moneymanagerex,refs/heads/master,dockers/Dockerfile.ubuntu.xenial,,ubuntu:xenial,mek-x,moneymanagerex
agirot/c14-cli,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,agirot,c14-cli
joeduffy/joeduffy.github.io,refs/heads/master,Dockerfile,,ubuntu:trusty,joeduffy,joeduffy.github.io
ran5515/DeepDecision,refs/heads/master,tensorflow/tools/dist_test/Dockerfile,,ubuntu:16.04,ran5515,DeepDecision
